,Name,2020 Count,2019 Count,2018 Count,2017 Count,2016 Count,2015 Count,2014 Count,2013 Count,2012 Count,2011 Count,2010 Count,2009 Count,2008 Count,2007 Count,2006 Count,2005 Count,2004 Count,2003 Count,2002 Count,2001 Count,2000 Count
1204,ANEES,0.0,4.0,3.0,10.0,6.0,4.0,7.0,6.0,10.0,13.0,14.0,18.0,13.0,18.0,12.0,8.0,20.0,19.0,13.0,11.0,19
1205,ANEESH,0.0,0.0,0.0,5.0,0.0,4.0,0.0,8.0,0.0,4.0,7.0,4.0,7.0,6.0,0.0,5.0,0.0,0.0,3.0,4.0,3
1207,ANEIRIN,5.0,7.0,9.0,4.0,14.0,4.0,5.0,11.0,10.0,6.0,9.0,7.0,3.0,3.0,9.0,9.0,4.0,5.0,9.0,5.0,4
1210,ANES,5.0,7.0,5.0,7.0,5.0,10.0,9.0,3.0,6.0,4.0,10.0,3.0,3.0,4.0,4.0,0.0,4.0,0.0,6.0,0.0,:
1214,ANESU,0.0,0.0,0.0,3.0,0.0,7.0,0.0,3.0,0.0,3.0,5.0,7.0,8.0,6.0,7.0,8.0,5.0,3.0,3.0,0.0,:
1215,ANEURIN,31.0,43.0,36.0,24.0,32.0,17.0,16.0,31.0,26.0,18.0,24.0,18.0,17.0,18.0,19.0,19.0,22.0,21.0,20.0,6.0,15
1216,ANGAD,18.0,13.0,20.0,19.0,21.0,13.0,13.0,17.0,22.0,19.0,15.0,16.0,8.0,13.0,3.0,4.0,0.0,3.0,0.0,0.0,:
1218,ANGE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,5.0,3.0,0.0,3
1219,ANGEL,23.0,21.0,21.0,24.0,12.0,12.0,16.0,18.0,15.0,11.0,13.0,16.0,20.0,13.0,9.0,16.0,12.0,16.0,7.0,6.0,9
1220,ANGELO,55.0,63.0,76.0,80.0,72.0,59.0,70.0,58.0,58.0,64.0,61.0,46.0,50.0,50.0,48.0,54.0,40.0,30.0,33.0,31.0,24
1221,ANGELOS,7.0,4.0,6.0,3.0,0.0,3.0,5.0,7.0,0.0,6.0,7.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,5.0,3.0,:
1223,ANGUS,113.0,161.0,164.0,170.0,127.0,153.0,108.0,126.0,98.0,128.0,143.0,138.0,158.0,152.0,201.0,179.0,141.0,207.0,238.0,214.0,252
1224,ANH,7.0,7.0,0.0,6.0,5.0,10.0,0.0,6.0,9.0,3.0,7.0,5.0,8.0,7.0,9.0,8.0,4.0,0.0,0.0,4.0,:
1225,ANHAD,5.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1228,ANIK,7.0,0.0,4.0,0.0,5.0,10.0,3.0,5.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,:
1229,ANIKET,0.0,0.0,0.0,0.0,3.0,0.0,6.0,3.0,3.0,3.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,:
1230,ANIL,0.0,3.0,3.0,6.0,0.0,0.0,5.0,7.0,6.0,8.0,5.0,7.0,6.0,10.0,7.0,10.0,9.0,12.0,15.0,17.0,29
1231,ANIQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,6.0,7.0,5.0,0.0,4.0,0.0,4.0,:
1236,ANIRUDH,4.0,3.0,4.0,5.0,0.0,7.0,9.0,9.0,10.0,8.0,6.0,4.0,6.0,8.0,8.0,3.0,0.0,0.0,3.0,0.0,:
1237,ANIS,5.0,13.0,7.0,7.0,8.0,13.0,12.0,10.0,13.0,17.0,14.0,23.0,13.0,23.0,22.0,13.0,25.0,22.0,17.0,13.0,12
1238,ANISH,8.0,12.0,12.0,11.0,18.0,22.0,16.0,41.0,30.0,33.0,31.0,24.0,22.0,31.0,30.0,29.0,34.0,43.0,36.0,20.0,23
1246,ANKIT,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,4.0,5.0,4.0,11.0,3.0,4.0,7.0,4.0,3.0,3
1248,ANKUSH,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,3
1249,ANMOL,3.0,4.0,3.0,11.0,4.0,6.0,5.0,9.0,6.0,12.0,7.0,10.0,3.0,5.0,3.0,4.0,4.0,4.0,7.0,6.0,9
1251,ANNAS,3.0,0.0,0.0,4.0,0.0,3.0,3.0,0.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,:
1255,ANOOP,0.0,0.0,3.0,0.0,3.0,6.0,10.0,3.0,0.0,0.0,0.0,5.0,5.0,7.0,5.0,0.0,0.0,6.0,6.0,6.0,:
1263,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,7.0,5.0,0.0,5.0,0.0,0.0,:
1265,ANSAR,0.0,4.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,:
1266,ANSEL,8.0,4.0,4.0,6.0,6.0,7.0,5.0,9.0,3.0,4.0,5.0,3.0,0.0,6.0,7.0,5.0,0.0,3.0,0.0,0.0,:
1268,ANSH,14.0,22.0,14.0,25.0,24.0,23.0,32.0,29.0,40.0,28.0,26.0,13.0,11.0,13.0,11.0,18.0,9.0,5.0,3.0,0.0,:
1272,ANSHUL,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,5.0,0.0,4.0,0.0,:
1273,ANSHVEER,0.0,3.0,6.0,6.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1275,ANSON,6.0,9.0,4.0,4.0,4.0,0.0,7.0,5.0,8.0,7.0,6.0,5.0,5.0,7.0,8.0,5.0,6.0,6.0,4.0,6.0,4
1279,ANTHONY,318.0,322.0,355.0,383.0,422.0,388.0,422.0,400.0,414.0,393.0,398.0,428.0,449.0,454.0,519.0,499.0,478.0,543.0,542.0,521.0,635
1280,ANTHONY:JAMES,5.0,6.0,7.0,0.0,9.0,6.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1282,ANTHONY:JOHN,5.0,0.0,6.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1284,ANTHONY:JUNIOR,0.0,4.0,4.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1286,ANTOINE,8.0,5.0,19.0,7.0,10.0,8.0,11.0,12.0,15.0,20.0,18.0,18.0,22.0,26.0,18.0,17.0,22.0,17.0,20.0,14.0,17
1287,ANTON,55.0,42.0,37.0,37.0,62.0,49.0,54.0,69.0,70.0,68.0,82.0,72.0,83.0,78.0,77.0,69.0,71.0,95.0,92.0,83.0,66
1288,ANTONI,194.0,241.0,260.0,290.0,266.0,235.0,227.0,185.0,152.0,125.0,122.0,101.0,76.0,41.0,26.0,19.0,6.0,9.0,5.0,9.0,3
1290,ANTONIN,0.0,0.0,5.0,0.0,3.0,0.0,5.0,5.0,3.0,3.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,:
1291,ANTONINO,4.0,3.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,4.0,3.0,0.0,3.0,4.0,5.0,0.0,4.0,5
1292,ANTONIO,112.0,89.0,113.0,132.0,97.0,99.0,95.0,70.0,80.0,85.0,68.0,92.0,84.0,84.0,99.0,87.0,97.0,71.0,79.0,67.0,82
1293,ANTONIOS,5.0,9.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,6.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,:
1294,ANTONIS,4.0,0.0,3.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,:
1295,ANTONY,43.0,38.0,48.0,49.0,50.0,54.0,81.0,80.0,59.0,75.0,67.0,89.0,91.0,94.0,102.0,83.0,100.0,113.0,86.0,124.0,113
1296,ANTWAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,:
1298,ANTWONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,12.0,4.0,3.0,0.0,0.0,:
1300,ANUAR,4.0,3.0,3.0,10.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1301,ANUJ,0.0,0.0,3.0,3.0,0.0,4.0,3.0,4.0,3.0,4.0,3.0,7.0,0.0,8.0,4.0,0.0,4.0,4.0,6.0,4.0,10
1307,ANUSH,0.0,0.0,0.0,0.0,4.0,3.0,4.0,4.0,3.0,6.0,4.0,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,0.0,:
1312,ANWAR,17.0,16.0,10.0,11.0,16.0,22.0,16.0,14.0,20.0,15.0,17.0,17.0,13.0,23.0,32.0,22.0,17.0,15.0,9.0,13.0,11
1315,ANZAR,0.0,3.0,3.0,3.0,5.0,3.0,4.0,3.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1317,AODHAN,11.0,15.0,7.0,0.0,11.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,7.0,6.0,6.0,6.0,0.0,3.0,8
1321,APOLLO,26.0,30.0,21.0,17.0,21.0,21.0,10.0,10.0,0.0,4.0,0.0,0.0,0.0,5.0,3.0,0.0,4.0,0.0,0.0,0.0,:
1324,AQEEB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,5.0,0.0,:
1325,AQEEL,5.0,6.0,0.0,8.0,8.0,11.0,10.0,11.0,17.0,16.0,16.0,18.0,17.0,16.0,18.0,15.0,19.0,14.0,20.0,22.0,23
1327,AQIB,11.0,8.0,7.0,7.0,9.0,8.0,10.0,11.0,18.0,16.0,21.0,19.0,16.0,23.0,15.0,19.0,20.0,30.0,26.0,23.0,42
1328,AQIL,0.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,6.0,6.0,0.0,9.0,5.0,9.0,9.0,5.0,6.0,11.0,9.0,11
1330,ARA,5.0,4.0,4.0,8.0,4.0,4.0,5.0,4.0,0.0,5.0,3.0,4.0,6.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,:
1331,ARAD,5.0,8.0,7.0,3.0,6.0,7.0,5.0,9.0,5.0,0.0,5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1332,ARAF,0.0,4.0,4.0,4.0,7.0,5.0,4.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1334,ARAFAT,4.0,11.0,9.0,14.0,15.0,9.0,8.0,7.0,9.0,7.0,11.0,4.0,4.0,13.0,9.0,0.0,0.0,4.0,3.0,0.0,:
1335,ARAFATH,3.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,:
1339,ARAM,10.0,9.0,9.0,4.0,15.0,12.0,13.0,3.0,9.0,4.0,9.0,7.0,0.0,5.0,6.0,4.0,7.0,3.0,5.0,0.0,4
1340,ARAMIS,5.0,7.0,4.0,9.0,9.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1341,ARAN,29.0,29.0,44.0,36.0,48.0,39.0,54.0,53.0,35.0,44.0,49.0,37.0,35.0,43.0,31.0,34.0,40.0,37.0,29.0,36.0,40
1342,ARANDEEP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,6.0,3.0,4.0,9.0,6
1349,ARAS,34.0,33.0,38.0,46.0,25.0,20.0,30.0,24.0,18.0,25.0,12.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1350,ARASH,7.0,10.0,4.0,5.0,5.0,8.0,3.0,8.0,6.0,9.0,10.0,11.0,9.0,14.0,8.0,9.0,5.0,6.0,3.0,6.0,:
1351,ARAV,10.0,5.0,14.0,10.0,11.0,10.0,11.0,22.0,14.0,19.0,19.0,12.0,9.0,5.0,5.0,8.0,5.0,6.0,0.0,0.0,:
1354,ARAZ,4.0,6.0,3.0,5.0,6.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1355,ARBAAZ,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,5.0,0.0,3.0,5.0,4.0,4.0,4.0,5.0,11.0,7.0,11.0,19
1358,ARBAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,11.0,8
1359,ARBEN,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3
1360,ARBER,10.0,13.0,9.0,0.0,7.0,5.0,3.0,5.0,9.0,6.0,5.0,4.0,10.0,9.0,5.0,4.0,8.0,8.0,5.0,7.0,10
1361,ARBI,0.0,3.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,:
1369,ARCHER,305.0,282.0,269.0,240.0,174.0,139.0,116.0,100.0,79.0,44.0,36.0,25.0,15.0,25.0,31.0,21.0,12.0,6.0,10.0,8.0,3
1371,ARCHEY,3.0,0.0,4.0,4.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,:
1372,ARCHI,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,:
1373,ARCHIBALD,82.0,75.0,102.0,113.0,85.0,88.0,59.0,87.0,80.0,53.0,70.0,69.0,85.0,63.0,69.0,57.0,46.0,55.0,48.0,41.0,29
1374,ARCHIBOLD,0.0,0.0,4.0,4.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1375,ARCHIE,2944.0,2544.0,2950.0,2803.0,2791.0,2912.0,3099.0,3265.0,3062.0,2805.0,2692.0,3069.0,2316.0,1948.0,1739.0,1685.0,1512.0,1216.0,1165.0,969.0,643
1380,ARCHIE:JAMES,21.0,17.0,19.0,20.0,19.0,14.0,15.0,12.0,12.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1381,ARCHIE:JAY,14.0,13.0,5.0,7.0,7.0,4.0,6.0,3.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1383,ARCHIE:JOHN,15.0,9.0,7.0,6.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1384,ARCHIE:LEE,14.0,15.0,19.0,20.0,9.0,17.0,12.0,15.0,15.0,9.0,7.0,5.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,:
1386,ARCHIE:RAY,13.0,10.0,10.0,7.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1391,ARCHIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3
1392,ARCHY,6.0,4.0,8.0,9.0,6.0,6.0,8.0,4.0,12.0,8.0,10.0,11.0,14.0,9.0,12.0,11.0,7.0,9.0,4.0,5.0,3
1394,ARDA,16.0,9.0,12.0,16.0,18.0,20.0,21.0,17.0,18.0,22.0,50.0,55.0,72.0,58.0,94.0,65.0,20.0,12.0,7.0,0.0,7
1396,ARDAN,0.0,3.0,4.0,3.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1397,ARDEN,20.0,20.0,15.0,14.0,13.0,12.0,8.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,0.0,5.0,3.0,3.0,:
1398,ARDI,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,6.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,:
1400,ARDIL,0.0,0.0,5.0,5.0,0.0,4.0,3.0,3.0,8.0,6.0,4.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,:
1401,ARDIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,4.0,0.0,4.0,4.0,0.0,6
1402,AREEB,4.0,10.0,9.0,12.0,19.0,14.0,17.0,21.0,17.0,22.0,17.0,20.0,20.0,18.0,11.0,15.0,20.0,22.0,18.0,11.0,10
1405,AREEN,8.0,5.0,0.0,3.0,0.0,5.0,0.0,3.0,0.0,3.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1406,AREES,3.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1408,AREEZ,7.0,10.0,5.0,5.0,9.0,10.0,5.0,4.0,4.0,0.0,5.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1410,AREL,9.0,5.0,5.0,6.0,5.0,6.0,5.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1411,AREN,26.0,41.0,32.0,27.0,20.0,14.0,18.0,20.0,10.0,6.0,7.0,9.0,5.0,0.0,3.0,4.0,8.0,5.0,8.0,5.0,7
1412,ARES,29.0,32.0,17.0,20.0,16.0,10.0,9.0,7.0,0.0,7.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1414,AREZ,3.0,4.0,0.0,0.0,3.0,0.0,0.0,3.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1416,ARFAN,4.0,5.0,5.0,0.0,6.0,7.0,5.0,8.0,4.0,3.0,0.0,5.0,5.0,5.0,3.0,0.0,4.0,0.0,3.0,0.0,:
1421,ARHAAN,21.0,10.0,23.0,15.0,9.0,10.0,12.0,18.0,8.0,8.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1422,ARHAM,121.0,110.0,98.0,97.0,76.0,54.0,53.0,53.0,46.0,28.0,24.0,17.0,19.0,17.0,7.0,14.0,12.0,7.0,3.0,4.0,:
1423,ARHAN,4.0,3.0,3.0,0.0,8.0,3.0,0.0,3.0,4.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1424,ARHUM,4.0,4.0,0.0,8.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,5.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,:
1425,ARI,113.0,104.0,87.0,83.0,72.0,52.0,40.0,37.0,35.0,22.0,32.0,21.0,20.0,16.0,9.0,12.0,10.0,16.0,8.0,6.0,:
1426,ARIA,0.0,5.0,8.0,5.0,4.0,3.0,0.0,0.0,6.0,12.0,7.0,7.0,5.0,5.0,5.0,9.0,4.0,6.0,4.0,4.0,4
1427,ARIAN,33.0,40.0,44.0,40.0,38.0,37.0,34.0,27.0,41.0,33.0,29.0,38.0,29.0,23.0,18.0,23.0,21.0,17.0,14.0,9.0,4
1429,ARIB,5.0,0.0,8.0,5.0,0.0,7.0,0.0,0.0,4.0,5.0,0.0,4.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,:
1431,ARIE,5.0,7.0,10.0,0.0,5.0,3.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,:
1432,ARIEL,16.0,16.0,7.0,20.0,17.0,15.0,20.0,10.0,14.0,16.0,17.0,24.0,12.0,17.0,9.0,10.0,4.0,10.0,3.0,7.0,8
1435,ARIF,10.0,5.0,10.0,14.0,17.0,11.0,13.0,15.0,15.0,16.0,19.0,22.0,26.0,26.0,34.0,26.0,29.0,28.0,28.0,27.0,33
1441,ARIJUS,9.0,11.0,10.0,15.0,20.0,18.0,9.0,14.0,10.0,11.0,5.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1443,ARIN,39.0,28.0,29.0,27.0,16.0,18.0,23.0,19.0,29.0,22.0,20.0,14.0,24.0,15.0,13.0,11.0,7.0,5.0,5.0,5.0,5
1444,ARINZE,3.0,6.0,3.0,0.0,6.0,3.0,3.0,5.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1446,ARIO,6.0,7.0,5.0,7.0,6.0,4.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1447,ARION,11.0,15.0,13.0,12.0,12.0,8.0,9.0,7.0,7.0,7.0,11.0,7.0,6.0,6.0,0.0,9.0,0.0,0.0,0.0,7.0,:
1450,ARIS,43.0,41.0,22.0,23.0,26.0,24.0,15.0,15.0,14.0,8.0,10.0,7.0,4.0,6.0,5.0,4.0,5.0,5.0,6.0,5.0,4
1451,ARISH,17.0,19.0,8.0,13.0,17.0,13.0,10.0,6.0,9.0,6.0,5.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,:
1454,ARIUS,8.0,0.0,4.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1457,ARIYAAN,3.0,0.0,4.0,4.0,5.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1458,ARIYAN,36.0,32.0,36.0,40.0,32.0,26.0,29.0,18.0,26.0,13.0,13.0,17.0,12.0,10.0,13.0,5.0,9.0,7.0,0.0,0.0,:
1460,ARIZ,10.0,5.0,7.0,4.0,7.0,10.0,11.0,6.0,7.0,5.0,6.0,6.0,6.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,:
1461,ARJAN,37.0,48.0,58.0,66.0,57.0,70.0,63.0,51.0,54.0,65.0,48.0,41.0,40.0,46.0,51.0,40.0,28.0,36.0,32.0,35.0,28
1463,ARJEN,0.0,5.0,3.0,0.0,5.0,0.0,6.0,0.0,6.0,4.0,0.0,0.0,3.0,6.0,4.0,8.0,4.0,0.0,0.0,0.0,:
1465,ARJUN,103.0,149.0,175.0,165.0,193.0,158.0,197.0,187.0,186.0,166.0,136.0,150.0,138.0,148.0,154.0,134.0,136.0,95.0,100.0,101.0,84
1466,ARJUNA,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1470,ARKADIUSZ,0.0,0.0,5.0,5.0,6.0,7.0,3.0,3.0,0.0,5.0,3.0,10.0,7.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,:
1472,ARKAN,6.0,0.0,0.0,4.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1475,ARLAN,8.0,8.0,6.0,6.0,7.0,5.0,5.0,5.0,4.0,7.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1478,ARLEN,31.0,20.0,43.0,20.0,20.0,15.0,10.0,11.0,13.0,4.0,12.0,11.0,12.0,10.0,7.0,0.0,11.0,3.0,3.0,0.0,3
1479,ARLEY,22.0,24.0,32.0,37.0,24.0,15.0,22.0,21.0,24.0,13.0,17.0,15.0,9.0,13.0,6.0,12.0,7.0,0.0,7.0,3.0,:
1481,ARLI,3.0,3.0,4.0,5.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1482,ARLIE,31.0,31.0,33.0,31.0,23.0,10.0,15.0,12.0,13.0,5.0,7.0,7.0,3.0,9.0,4.0,3.0,0.0,7.0,0.0,4.0,:
1484,ARLIND,7.0,11.0,5.0,4.0,9.0,8.0,6.0,4.0,5.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,4.0,9.0,4.0,5.0,11
1486,ARLO,1908.0,1678.0,1715.0,1470.0,1285.0,619.0,397.0,295.0,198.0,158.0,146.0,132.0,58.0,44.0,50.0,32.0,24.0,14.0,21.0,6.0,5
1493,ARLO:JAMES,23.0,17.0,10.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1494,ARLO:JAY,13.0,4.0,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1500,ARLOW,16.0,10.0,6.0,5.0,8.0,5.0,4.0,5.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,:
1504,ARMAAN,53.0,84.0,72.0,74.0,102.0,72.0,88.0,113.0,100.0,95.0,111.0,110.0,108.0,80.0,81.0,99.0,66.0,59.0,38.0,18.0,18
1505,ARMAN,32.0,24.0,31.0,34.0,35.0,49.0,33.0,48.0,42.0,50.0,31.0,38.0,45.0,56.0,47.0,42.0,38.0,36.0,29.0,19.0,19
1506,ARMAND,4.0,3.0,6.0,3.0,7.0,3.0,11.0,4.0,12.0,5.0,8.0,11.0,8.0,0.0,5.0,7.0,7.0,4.0,5.0,4.0,7
1507,ARMANDAS,7.0,5.0,7.0,14.0,18.0,20.0,21.0,17.0,24.0,22.0,17.0,18.0,9.0,11.0,11.0,0.0,5.0,0.0,0.0,0.0,:
1509,ARMANDO,11.0,9.0,5.0,3.0,11.0,11.0,16.0,10.0,6.0,11.0,12.0,13.0,8.0,7.0,7.0,7.0,7.0,6.0,0.0,5.0,8
1511,ARMANI,13.0,16.0,11.0,12.0,17.0,19.0,18.0,26.0,23.0,16.0,25.0,33.0,17.0,27.0,26.0,14.0,20.0,27.0,15.0,14.0,8
1519,ARMIN,24.0,16.0,12.0,19.0,14.0,16.0,14.0,12.0,15.0,9.0,5.0,5.0,6.0,9.0,3.0,0.0,4.0,4.0,4.0,3.0,4
1520,ARMINAS,3.0,3.0,4.0,5.0,9.0,12.0,6.0,11.0,11.0,10.0,6.0,7.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,:
