,Name,2020 Rank,2019 Rank,2018 Rank,2017 Rank,2016 Rank,2015 Rank,2014 Rank,2013 Rank,2012 Rank,2011 Rank,2010 Rank,2009 Rank,2008 Rank,2007 Rank,2006 Rank,2005 Rank,2004 Rank,2003 Rank,2002 Rank,2001 Rank,2000 Rank
9640,MAHMOOD,2228.0,2266.0,3011.0,2512.0,2335.0,3373.0,1935.0,2403.0,2721.0,1909.0,2199.0,1494.0,2276.0,2023.0,1401.0,1534.0,1878.0,1771.0,1253.0,1595.0,1703.0
9641,MAHMOUD,1192.0,1506.0,1455.0,1178.0,1431.0,1442.0,1421.0,1183.0,1756.0,1600.0,1483.0,1302.0,1294.0,1578.0,1401.0,1135.0,1160.0,1513.0,1411.0,1202.0,1241.0
9642,MAHMUD,3848.0,2266.0,4813.0,3040.0,4813.0,3908.0,4813.0,3822.0,3416.0,3830.0,3865.0,3744.0,2276.0,4813.0,4052.0,2418.0,3009.0,1513.0,4813.0,3134.0,4813.0
9644,MAHMUT,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,4813.0,4685.0,4813.0,4813.0,4813.0,3744.0,4813.0,4813.0,3385.0,2754.0,3651.0,3467.0,4813.0,4813.0,3036.0
9645,MAHOMED,4813.0,4813.0,4813.0,4813.0,4810.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4432.0,4333.0,4813.0,4813.0,4813.0,2857.0,2254.0,3134.0,1889.0
9653,MAISON,1085.0,1030.0,801.0,621.0,712.0,565.0,534.0,420.0,364.0,425.0,486.0,427.0,508.0,526.0,523.0,653.0,906.0,1132.0,722.0,947.0,881.0
9656,MAIWAND,4813.0,4813.0,4813.0,4813.0,4810.0,4813.0,4632.0,4813.0,4813.0,3830.0,4813.0,3744.0,3687.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9657,MAJD,3334.0,3013.0,3011.0,3040.0,4023.0,3004.0,3895.0,3315.0,2721.0,4813.0,2629.0,4813.0,4432.0,4813.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9659,MAJED,3848.0,3937.0,3412.0,2734.0,3478.0,4813.0,4632.0,4685.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9660,MAJEED,4813.0,4702.0,4749.0,4813.0,2175.0,4813.0,4813.0,3822.0,4813.0,4813.0,4678.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,2587.0,4813.0
9663,MAJID,3334.0,4702.0,2693.0,1923.0,2804.0,3908.0,1819.0,2055.0,2270.0,2039.0,2941.0,3227.0,3687.0,2023.0,2870.0,1716.0,2070.0,2189.0,1411.0,1467.0,1703.0
9664,MAJOR,4608.0,3411.0,1683.0,2734.0,4810.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3849.0,4813.0,4813.0,4813.0,4813.0,4813.0
9665,MAJUS,2960.0,3013.0,2259.0,1546.0,1704.0,2020.0,1630.0,1462.0,1229.0,4813.0,3865.0,4527.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9669,MAKAI,2076.0,1506.0,1875.0,2052.0,1271.0,1786.0,1223.0,1462.0,1589.0,1251.0,1029.0,1218.0,1457.0,1440.0,1347.0,1851.0,4813.0,4813.0,2005.0,4813.0,2142.0
9679,MAKENZIE,4813.0,4813.0,4813.0,4813.0,4813.0,3908.0,2964.0,4813.0,4805.0,2390.0,2400.0,972.0,943.0,799.0,814.0,691.0,970.0,1132.0,2636.0,2587.0,2142.0
9687,MAKS,3334.0,2728.0,2112.0,2324.0,2556.0,2150.0,2459.0,2403.0,2117.0,2892.0,2036.0,3744.0,1828.0,3589.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9688,MAKSIM,1723.0,1083.0,985.0,1068.0,903.0,833.0,916.0,637.0,765.0,662.0,774.0,1358.0,1156.0,1440.0,1545.0,1851.0,2578.0,3467.0,4813.0,2587.0,4813.0
9690,MAKSIMS,4813.0,2728.0,3412.0,2734.0,1903.0,3004.0,2964.0,1539.0,1589.0,3830.0,2941.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9691,MAKSYM,2682.0,2488.0,2693.0,2324.0,2556.0,1673.0,3362.0,1920.0,2458.0,2390.0,2199.0,2318.0,3158.0,3589.0,4052.0,3849.0,4813.0,3467.0,4813.0,4813.0,4813.0
9692,MAKSYMILIAN,448.0,518.0,486.0,395.0,408.0,465.0,397.0,363.0,382.0,371.0,386.0,319.0,371.0,509.0,1016.0,1617.0,2070.0,2189.0,4813.0,4813.0,3036.0
9694,MALACHAI,4608.0,3937.0,3412.0,4813.0,4810.0,4813.0,2964.0,2055.0,2458.0,1688.0,2199.0,1859.0,1706.0,1885.0,1469.0,2174.0,2578.0,2857.0,4813.0,2220.0,4813.0
9695,MALACHI,318.0,308.0,279.0,244.0,271.0,265.0,246.0,239.0,233.0,225.0,237.0,218.0,210.0,211.0,205.0,191.0,207.0,201.0,255.0,352.0,392.0
9697,MALACHY,1111.0,1113.0,1040.0,1097.0,790.0,753.0,695.0,720.0,566.0,537.0,477.0,485.0,527.0,509.0,494.0,401.0,555.0,414.0,805.0,1135.0,1002.0
9699,MALAKAI,456.0,493.0,422.0,392.0,459.0,489.0,442.0,382.0,389.0,473.0,386.0,385.0,405.0,543.0,458.0,590.0,555.0,558.0,753.0,1467.0,3036.0
9702,MALAKHI,2076.0,3411.0,2259.0,2734.0,4810.0,4813.0,4813.0,3822.0,3987.0,3830.0,2941.0,4527.0,2775.0,2435.0,2870.0,4813.0,3651.0,3467.0,4813.0,4813.0,4813.0
9703,MALAKI,2960.0,1655.0,1875.0,1703.0,1804.0,1236.0,988.0,1024.0,837.0,1398.0,1109.0,1133.0,1156.0,1169.0,1168.0,1456.0,1280.0,1962.0,1519.0,2587.0,4813.0
9705,MALAKIE,4813.0,4813.0,3959.0,4813.0,4813.0,4813.0,3362.0,3822.0,4805.0,3300.0,3332.0,2318.0,1953.0,4333.0,4813.0,3208.0,4813.0,2857.0,3225.0,4813.0,4813.0
9706,MALAKYE,4813.0,4813.0,3959.0,2734.0,4813.0,4813.0,2459.0,3822.0,1962.0,2613.0,3332.0,2544.0,2276.0,3095.0,3385.0,4813.0,2304.0,2857.0,4813.0,3134.0,4813.0
9707,MALCOLM,962.0,1189.0,1158.0,1042.0,1271.0,1236.0,1935.0,1617.0,1152.0,1909.0,1483.0,1067.0,1294.0,1666.0,1168.0,891.0,999.0,976.0,950.0,1027.0,1889.0
9709,MALEEK,993.0,874.0,1455.0,2172.0,2804.0,1902.0,1935.0,2660.0,3416.0,3830.0,2941.0,4527.0,2276.0,2435.0,4813.0,4813.0,2578.0,3467.0,4813.0,4813.0,1889.0
9712,MALEK,1230.0,1217.0,3011.0,1923.0,2804.0,2707.0,2690.0,1706.0,1962.0,1788.0,3865.0,1568.0,1953.0,1756.0,1892.0,3849.0,2304.0,2857.0,4813.0,2220.0,2142.0
9713,MALI,2960.0,4702.0,3412.0,4813.0,4813.0,4747.0,4813.0,4813.0,4805.0,3830.0,3332.0,2126.0,2276.0,4813.0,4052.0,4813.0,3651.0,2189.0,1799.0,4813.0,4813.0
9714,MALICK,4608.0,3411.0,4813.0,3996.0,4023.0,2483.0,3895.0,3315.0,3039.0,2194.0,3332.0,2126.0,2775.0,2435.0,1744.0,2418.0,4813.0,4813.0,4813.0,4813.0,4813.0
9716,MALIK,390.0,399.0,410.0,522.0,501.0,423.0,475.0,440.0,440.0,479.0,531.0,505.0,613.0,501.0,504.0,615.0,500.0,509.0,493.0,444.0,453.0
9717,MALIKAI,3848.0,3013.0,3959.0,4813.0,4023.0,4747.0,2964.0,3315.0,3416.0,2390.0,3865.0,4527.0,3687.0,3589.0,2538.0,2754.0,2578.0,4813.0,4813.0,4813.0,4813.0
9718,MALIKI,4608.0,4813.0,4813.0,3449.0,4810.0,4813.0,3362.0,4685.0,4813.0,4813.0,4678.0,4813.0,3687.0,2435.0,3385.0,2754.0,4813.0,4813.0,4813.0,4813.0,4813.0
9720,MALIN,4813.0,2728.0,4749.0,4812.0,4813.0,4813.0,3895.0,4813.0,4813.0,4647.0,4678.0,4813.0,4432.0,4333.0,3385.0,3849.0,3651.0,2189.0,4813.0,3134.0,4813.0
9721,MALIQ,4608.0,4813.0,4813.0,4813.0,3478.0,3908.0,4813.0,2954.0,4813.0,3830.0,4813.0,3744.0,4432.0,4813.0,4813.0,4813.0,1878.0,2857.0,4813.0,2220.0,4813.0
9722,MALIQUE,1723.0,1506.0,3959.0,3449.0,4810.0,2707.0,3362.0,4813.0,4813.0,3830.0,3865.0,2318.0,2775.0,3589.0,4052.0,4813.0,2578.0,1962.0,1322.0,3134.0,2501.0
9725,MALLY,4608.0,4813.0,4813.0,4812.0,4813.0,4813.0,4632.0,4813.0,3987.0,4813.0,4678.0,3227.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9726,MALO,2682.0,4813.0,3959.0,4813.0,4813.0,4813.0,4813.0,2055.0,4813.0,4813.0,4678.0,4813.0,4813.0,4333.0,4813.0,4813.0,3651.0,2857.0,3225.0,2587.0,4813.0
9727,MALONE,4813.0,3937.0,2693.0,4812.0,4810.0,4813.0,4813.0,4813.0,4813.0,4813.0,4678.0,4813.0,4813.0,4333.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9728,MALVIN,4813.0,4813.0,3959.0,4813.0,4813.0,4747.0,4813.0,4813.0,4813.0,3830.0,2629.0,4527.0,4813.0,4813.0,4813.0,3208.0,4813.0,4813.0,4813.0,4813.0,4813.0
9731,MAMADOU,2960.0,1655.0,2693.0,2734.0,2175.0,2483.0,2079.0,3315.0,3416.0,2194.0,3332.0,2837.0,2276.0,2023.0,2087.0,3849.0,1878.0,2857.0,3225.0,4813.0,4813.0
9733,MAMOON,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4678.0,4813.0,4432.0,4333.0,4813.0,4813.0,2578.0,4813.0,4813.0,4813.0,3036.0
9738,MAN,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,3895.0,4813.0,4813.0,4813.0,4813.0,4813.0,3687.0,3589.0,2538.0,4813.0,4813.0,4813.0,2636.0,1595.0,1889.0
9740,MANAN,2960.0,4813.0,4813.0,4812.0,4023.0,3373.0,4632.0,3315.0,2721.0,4813.0,4678.0,4813.0,3158.0,4813.0,4813.0,2754.0,4813.0,2470.0,4813.0,4813.0,4813.0
9741,MANAS,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,3822.0,4813.0,4813.0,3332.0,3227.0,2775.0,4333.0,4052.0,4813.0,3009.0,4813.0,3225.0,3134.0,4813.0
9744,MANASSEH,4813.0,3937.0,4813.0,3449.0,4810.0,3373.0,2964.0,4813.0,3039.0,4813.0,3332.0,4813.0,3687.0,4333.0,4052.0,3849.0,4813.0,2857.0,4813.0,2220.0,4813.0
9745,MANAV,3848.0,2728.0,3412.0,2512.0,1903.0,2483.0,1819.0,1706.0,1229.0,1398.0,1289.0,1494.0,1457.0,1079.0,1280.0,1190.0,970.0,833.0,1033.0,1379.0,953.0
9747,MANDEEP,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,2741.0,4052.0,2754.0,2304.0,1629.0,1651.0,1078.0,1048.0
9749,MANEET,4813.0,4813.0,4813.0,4813.0,4810.0,4813.0,4813.0,4685.0,4805.0,4813.0,4813.0,4527.0,4813.0,4813.0,4813.0,4813.0,3009.0,4813.0,4813.0,4813.0,4813.0
9752,MANFRED,4813.0,4702.0,4813.0,4813.0,4810.0,4813.0,4632.0,4813.0,4813.0,4647.0,4813.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9754,MANI,2960.0,3411.0,3011.0,2324.0,2335.0,1511.0,2459.0,1404.0,1852.0,1303.0,1407.0,2318.0,1596.0,1361.0,1744.0,1456.0,1347.0,1962.0,2636.0,3134.0,2501.0
9757,MANISH,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3822.0,4813.0,3830.0,2941.0,4813.0,4813.0,4333.0,2870.0,1851.0,2304.0,3467.0,3225.0,4813.0,1241.0
9760,MANJOT,4813.0,4813.0,3959.0,3449.0,4023.0,2483.0,2690.0,2954.0,2458.0,2892.0,3865.0,4813.0,4813.0,4813.0,3385.0,2754.0,2578.0,3467.0,2636.0,4813.0,4813.0
9762,MANKIRAT,3848.0,4702.0,2693.0,2324.0,4023.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9766,MANN,4813.0,4813.0,4813.0,3040.0,4813.0,4813.0,3895.0,4685.0,3987.0,4813.0,3865.0,4813.0,4813.0,3589.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9768,MANNI,4813.0,4813.0,4813.0,4813.0,4810.0,4813.0,3362.0,4813.0,4805.0,4813.0,2941.0,3744.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3134.0,4813.0
9769,MANNIX,4608.0,4813.0,3959.0,4812.0,4810.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9770,MANNY,2960.0,1869.0,1875.0,2172.0,2335.0,1586.0,2079.0,2954.0,2117.0,1303.0,1911.0,1649.0,3687.0,1885.0,4052.0,3208.0,2578.0,2189.0,2636.0,3134.0,2142.0
9773,MANPREET,4813.0,4813.0,4813.0,4813.0,4813.0,4747.0,4813.0,4813.0,4805.0,4647.0,3865.0,3227.0,4432.0,3095.0,1892.0,3849.0,1732.0,2189.0,2005.0,1379.0,1889.0
9774,MANRAAJ,4813.0,3013.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3416.0,4647.0,4678.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9775,MANRAJ,898.0,974.0,1284.0,1289.0,1363.0,1279.0,1370.0,931.0,1051.0,976.0,1620.0,1067.0,1048.0,1306.0,1224.0,1047.0,1160.0,833.0,710.0,617.0,673.0
9779,MANSOOR,4813.0,4702.0,4813.0,4812.0,4023.0,3908.0,3895.0,2216.0,2721.0,4813.0,2941.0,2544.0,3687.0,2741.0,2087.0,1991.0,2304.0,2470.0,2254.0,1949.0,2501.0
9781,MANSOUR,3848.0,4813.0,3412.0,3996.0,4810.0,2707.0,3362.0,3315.0,3416.0,3300.0,4678.0,2126.0,3158.0,2435.0,2282.0,2418.0,3009.0,4813.0,2636.0,4813.0,4813.0
9783,MANSUR,3848.0,4813.0,3959.0,3996.0,4813.0,4813.0,4813.0,3822.0,3987.0,4813.0,4813.0,4813.0,2097.0,2741.0,4052.0,2174.0,3651.0,4813.0,4813.0,1949.0,2142.0
9786,MANTAS,4813.0,3411.0,3412.0,3040.0,2335.0,2319.0,2964.0,1617.0,1507.0,1447.0,2400.0,2544.0,2097.0,2023.0,2538.0,4813.0,4813.0,4813.0,4813.0,4813.0,3036.0
9790,MANU,2960.0,4813.0,4749.0,4812.0,4810.0,4747.0,2964.0,4813.0,4813.0,4813.0,3865.0,3227.0,4432.0,2211.0,3385.0,2174.0,3651.0,3467.0,3225.0,2220.0,3036.0
9791,MANUEL,962.0,1083.0,1040.0,968.0,974.0,1074.0,1178.0,1116.0,1313.0,1251.0,1801.0,1302.0,1024.0,1306.0,1892.0,1534.0,1596.0,1629.0,2005.0,1595.0,2142.0
9792,MANUS,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4805.0,4813.0,4813.0,4527.0,4813.0,4333.0,3385.0,4813.0,4813.0,4813.0,4813.0,3134.0,4813.0
9793,MANVEER,1825.0,1316.0,1683.0,1210.0,928.0,1511.0,1421.0,1462.0,1152.0,1158.0,1201.0,972.0,1511.0,1756.0,1224.0,1190.0,1347.0,1410.0,1651.0,1135.0,1002.0
9796,MANVIR,2228.0,3013.0,2112.0,3449.0,4810.0,2483.0,2964.0,2403.0,3416.0,1600.0,2036.0,1981.0,1953.0,2741.0,1643.0,1617.0,1596.0,1513.0,950.0,983.0,1425.0
9799,MARC,1192.0,1152.0,821.0,906.0,765.0,927.0,854.0,788.0,606.0,602.0,503.0,563.0,550.0,465.0,528.0,442.0,315.0,267.0,233.0,277.0,216.0
9803,MARCEL,317.0,273.0,221.0,250.0,249.0,223.0,232.0,256.0,253.0,284.0,262.0,272.0,314.0,409.0,528.0,535.0,667.0,731.0,691.0,728.0,568.0
9806,MARCELL,1825.0,2104.0,1533.0,1124.0,1431.0,1586.0,1935.0,1706.0,2721.0,2613.0,2629.0,2318.0,2775.0,3095.0,3385.0,4813.0,2578.0,1962.0,4813.0,4813.0,1889.0
9808,MARCELLO,2682.0,2728.0,2445.0,3449.0,3478.0,2483.0,2248.0,2954.0,3039.0,2892.0,3865.0,2544.0,2775.0,2741.0,1892.0,2418.0,4813.0,2470.0,1411.0,1746.0,1703.0
9809,MARCELLUS,2682.0,2488.0,4749.0,1812.0,3478.0,2150.0,2459.0,3822.0,3987.0,4813.0,4813.0,3744.0,4813.0,4813.0,2870.0,4813.0,4813.0,2189.0,4813.0,3134.0,4813.0
9810,MARCELO,3334.0,2104.0,1683.0,2172.0,2027.0,1902.0,2248.0,3822.0,3416.0,2613.0,4678.0,3227.0,2775.0,3589.0,4813.0,4813.0,4813.0,4813.0,3225.0,2587.0,2501.0
9812,MARCIN,2682.0,2488.0,1786.0,2172.0,1804.0,1786.0,2459.0,1617.0,1962.0,1124.0,1171.0,1568.0,1206.0,1169.0,2870.0,2418.0,4813.0,4813.0,4813.0,4813.0,4813.0
9813,MARCIO,4813.0,4813.0,3959.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4647.0,4678.0,3744.0,4813.0,3589.0,4813.0,4813.0,3651.0,4813.0,4813.0,4813.0,2501.0
9814,MARCO,513.0,372.0,436.0,401.0,417.0,423.0,426.0,469.0,386.0,420.0,461.0,451.0,344.0,371.0,350.0,376.0,334.0,365.0,338.0,347.0,339.0
9816,MARCOS,1635.0,1745.0,2112.0,1398.0,1704.0,1442.0,1630.0,1539.0,1669.0,2892.0,2036.0,1568.0,1343.0,1506.0,1469.0,1135.0,1498.0,976.0,1033.0,1379.0,2142.0
9817,MARCU,2960.0,4813.0,2445.0,2734.0,2804.0,3908.0,4632.0,4813.0,4813.0,4813.0,4813.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9818,MARCUS,240.0,245.0,236.0,255.0,205.0,194.0,216.0,174.0,167.0,170.0,157.0,153.0,127.0,115.0,119.0,127.0,120.0,100.0,92.0,83.0,95.0
9821,MARDIN,4813.0,4702.0,3412.0,4812.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4527.0,4432.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9823,MAREK,2228.0,1369.0,1455.0,1470.0,1157.0,1586.0,837.0,931.0,901.0,1251.0,792.0,1175.0,1242.0,902.0,1016.0,1716.0,2070.0,1629.0,2254.0,1949.0,2142.0
9825,MARIAN,1935.0,1506.0,2112.0,2512.0,1498.0,3004.0,3895.0,3822.0,2721.0,2613.0,4813.0,2837.0,2276.0,4333.0,4052.0,4813.0,4813.0,2470.0,4813.0,4813.0,4813.0
9827,MARIN,2228.0,2488.0,3412.0,3040.0,4813.0,3004.0,4632.0,4813.0,3987.0,3830.0,4813.0,4813.0,3158.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9829,MARIO,488.0,424.0,454.0,443.0,459.0,476.0,616.0,560.0,526.0,594.0,635.0,610.0,550.0,651.0,617.0,565.0,555.0,695.0,824.0,728.0,596.0
9830,MARIOS,2960.0,3411.0,3011.0,2734.0,2027.0,4813.0,2964.0,2660.0,4813.0,3300.0,3332.0,2837.0,3687.0,4813.0,4813.0,2754.0,2070.0,4813.0,2254.0,1746.0,3036.0
9832,MARIUS,1019.0,731.0,1194.0,888.0,1319.0,1236.0,1486.0,2055.0,1270.0,1600.0,1407.0,1494.0,1294.0,1666.0,1469.0,1246.0,1596.0,1629.0,1799.0,1286.0,2142.0
9833,MARIUSZ,4813.0,4813.0,4749.0,4813.0,4023.0,3373.0,4813.0,4685.0,2721.0,4813.0,4813.0,3744.0,4813.0,2435.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9835,MARK,241.0,238.0,253.0,247.0,256.0,245.0,218.0,215.0,214.0,198.0,201.0,184.0,173.0,147.0,146.0,133.0,123.0,108.0,101.0,97.0,87.0
9837,MARK:JUNIOR,4608.0,3937.0,4749.0,4813.0,3478.0,4813.0,3895.0,4813.0,3987.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9838,MARKAS,944.0,974.0,1324.0,2324.0,2027.0,2020.0,2079.0,1796.0,1367.0,4813.0,3332.0,2126.0,4813.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9839,MARKEL,4813.0,4813.0,4813.0,4812.0,4810.0,4813.0,4813.0,3822.0,4813.0,4813.0,4813.0,4813.0,4432.0,4333.0,4813.0,3208.0,4813.0,4813.0,3225.0,4813.0,4813.0
9842,MARKO,1825.0,1056.0,1875.0,1627.0,1498.0,1121.0,1630.0,1247.0,1119.0,1447.0,1407.0,1358.0,1511.0,1306.0,1016.0,1246.0,1160.0,1410.0,1322.0,1027.0,1096.0
9844,MARKOS,2404.0,1869.0,3011.0,2512.0,4023.0,3908.0,3895.0,4813.0,3987.0,4813.0,4678.0,4813.0,4813.0,4813.0,4052.0,4813.0,3009.0,4813.0,2636.0,2220.0,4813.0
9845,MARKS,4813.0,4813.0,3011.0,4812.0,3478.0,4813.0,3895.0,2660.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9846,MARKUS,1230.0,1083.0,985.0,943.0,1081.0,950.0,935.0,850.0,783.0,999.0,832.0,711.0,943.0,1169.0,1084.0,1135.0,970.0,1248.0,805.0,1202.0,751.0
9847,MARKUSS,1935.0,2104.0,2112.0,3040.0,1570.0,1673.0,1421.0,1294.0,1191.0,1398.0,1551.0,4527.0,4432.0,3589.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9849,MARLEE,4608.0,3411.0,3011.0,3449.0,4023.0,2483.0,3895.0,3315.0,2270.0,2892.0,3332.0,2126.0,2276.0,3095.0,3385.0,3849.0,4813.0,3467.0,3225.0,2220.0,4813.0
9852,MARLEY,142.0,186.0,179.0,177.0,188.0,204.0,193.0,185.0,169.0,157.0,160.0,124.0,168.0,219.0,204.0,226.0,252.0,249.0,325.0,304.0,268.0
9855,MARLEY:JAY,3334.0,4813.0,4813.0,3449.0,4023.0,4813.0,4813.0,2954.0,4813.0,2613.0,4678.0,4813.0,3158.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9859,MARLI,4813.0,3937.0,3959.0,4813.0,4813.0,4813.0,4632.0,4685.0,4813.0,2892.0,2629.0,2837.0,2276.0,3095.0,3385.0,2754.0,3651.0,2857.0,3225.0,4813.0,4813.0
9860,MARLIE,3334.0,3411.0,3959.0,3449.0,4810.0,4813.0,4632.0,4685.0,4813.0,2613.0,2199.0,2126.0,2276.0,4813.0,1892.0,4813.0,3009.0,4813.0,2636.0,4813.0,4813.0
9862,MARLO,962.0,1253.0,1235.0,1289.0,1363.0,1327.0,2459.0,1617.0,2117.0,2039.0,2400.0,3227.0,2775.0,3095.0,4813.0,4813.0,4813.0,2857.0,4813.0,4813.0,4813.0
9864,MARLON,1314.0,1189.0,1533.0,1470.0,1234.0,1327.0,1935.0,1404.0,1229.0,1045.0,1029.0,1133.0,1124.0,1125.0,1224.0,954.0,841.0,889.0,1033.0,751.0,731.0
9865,MARLOW,1019.0,1587.0,1324.0,1210.0,1123.0,1121.0,1421.0,1294.0,2721.0,1600.0,1724.0,1981.0,2097.0,3589.0,4813.0,2418.0,4813.0,3467.0,2636.0,4813.0,4813.0
9866,MARLOWE,1314.0,1745.0,1683.0,2052.0,1498.0,1586.0,1486.0,2403.0,1756.0,2390.0,2400.0,3227.0,3158.0,3589.0,3385.0,2754.0,4813.0,4813.0,3225.0,4813.0,4813.0
9867,MARLY,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3987.0,2892.0,4678.0,2318.0,1706.0,3589.0,4052.0,2418.0,4813.0,2857.0,1799.0,4813.0,4813.0
9869,MARNI,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,3987.0,2892.0,4813.0,4527.0,4813.0,4813.0,4813.0,3208.0,4813.0,4813.0,2636.0,4813.0,4813.0
9874,MARQUES,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4685.0,4813.0,4647.0,4678.0,4813.0,4813.0,2741.0,2282.0,4813.0,1732.0,4813.0,4813.0,4813.0,4813.0
9875,MARQUEZ,4813.0,4813.0,4749.0,4813.0,4813.0,4747.0,3895.0,4813.0,4813.0,4813.0,4678.0,4813.0,4813.0,3589.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9880,MARSEL,3334.0,4702.0,3959.0,4813.0,4810.0,4813.0,4813.0,3822.0,4813.0,4813.0,4813.0,4813.0,4432.0,4813.0,4813.0,4813.0,4813.0,3467.0,4813.0,4813.0,4813.0
9881,MARSHAL,4813.0,4702.0,3412.0,4813.0,2804.0,3908.0,2690.0,2660.0,3416.0,2390.0,2036.0,1859.0,2775.0,1578.0,1280.0,1135.0,1732.0,1248.0,1799.0,1467.0,1330.0
9882,MARSHALL,436.0,388.0,360.0,321.0,322.0,299.0,269.0,329.0,336.0,305.0,369.0,408.0,390.0,305.0,242.0,231.0,197.0,165.0,217.0,187.0,314.0
9885,MARTELL,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4632.0,4813.0,4813.0,4647.0,4678.0,4813.0,4813.0,4333.0,4813.0,3849.0,3009.0,2857.0,1799.0,2220.0,2501.0
9886,MARTI,4813.0,3411.0,4813.0,3449.0,4813.0,3908.0,3895.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0,3849.0,4813.0,4813.0,4813.0,2587.0,4813.0
9890,MARTIM,1723.0,1745.0,1683.0,1923.0,1627.0,1586.0,1630.0,1920.0,2458.0,1909.0,3332.0,2837.0,2507.0,3589.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9891,MARTIN,281.0,262.0,225.0,259.0,252.0,242.0,247.0,268.0,259.0,244.0,267.0,257.0,260.0,234.0,253.0,216.0,203.0,210.0,206.0,177.0,162.0
9894,MARTINO,4813.0,3013.0,4813.0,3996.0,4023.0,4813.0,4813.0,3315.0,4813.0,4647.0,3865.0,4813.0,3687.0,4813.0,3385.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
9895,MARTINS,4813.0,4813.0,4749.0,3996.0,2804.0,2020.0,1486.0,2403.0,2458.0,3300.0,2400.0,3744.0,3158.0,4813.0,4052.0,4813.0,4813.0,4813.0,4813.0,4813.0,4813.0
